generation,best_length
340,2035.434983
341,2035.434983
342,2035.434983
343,2035.434983
344,2035.434983
345,2035.434983
346,2035.434983
347,2035.434983
348,2035.434983
349,2035.434983
350,2035.434983
351,2035.434983
352,2035.434983
353,2035.434983
354,2035.434983
355,2035.434983
356,2035.434983
357,2035.434983
358,2035.434983
359,2035.434983
360,2035.434983
361,2035.434983
362,2035.434983
363,2035.434983
364,2035.434983
365,2035.434983
366,2035.434983
367,2035.434983
368,2035.434983
369,2035.434983
370,2035.434983
371,2035.434983
372,2035.434983
373,2035.434983
374,2035.434983
375,2035.434983
376,2035.434983
377,2035.434983
378,2035.434983
379,2035.434983
380,2035.434983
381,2035.434983
382,2035.434983
383,2035.434983
384,2035.434983
385,2035.434983
386,2035.434983
387,2035.434983
388,2035.434983
389,2035.434983
390,2035.434983
391,2035.434983
392,2035.434983
393,2035.434983
394,2035.434983
395,2035.434983
396,2035.434983
397,2035.434983
398,2035.434983
399,2035.434983
400,2035.434983
401,2035.434983
402,2035.434983
403,2035.434983
404,2035.434983
405,2035.434983
406,2035.434983
407,2035.434983
408,2035.434983
409,2035.434983
410,2035.434983
411,2035.434983
412,2035.434983
413,2035.434983
414,2035.434983
415,2035.434983
416,2035.434983
417,2035.434983
418,2035.434983
419,2035.434983
420,2035.434983
421,2035.434983
422,2035.434983
423,2035.434983
424,2035.434983
425,2035.434983
426,2035.434983
427,2035.434983
428,2035.434983
429,2035.434983
430,2035.434983
431,2035.434983
432,2035.434983
433,2035.434983
434,2035.434983
435,2035.434983
436,2035.434983
437,2035.434983
438,2035.434983
439,2035.434983
440,2035.434983
441,2035.434983
442,2035.434983
443,2035.434983
444,2035.434983
445,2035.434983
446,2035.434983
447,2035.434983
448,2035.434983
449,2035.434983
450,2035.434983
451,2035.434983
452,2035.434983
453,2035.434983
454,2035.434983
455,2035.434983
456,2035.434983
457,2035.434983
458,2035.434983
459,2035.434983
460,2035.434983
461,2035.434983
462,2035.434983
463,2035.434983
464,2035.434983
465,2035.434983
466,2035.434983
467,2035.434983
468,2035.434983
469,2035.434983
470,2035.434983
471,2035.434983
472,2035.434983
473,2035.434983
474,2035.434983
475,2035.434983
476,2035.434983
477,2035.434983
478,2035.434983
479,2035.434983
480,2035.434983
481,2035.434983
482,2035.434983
483,2035.434983
484,2035.434983
485,2035.434983
486,2035.434983
487,2035.434983
488,2035.434983
489,2035.434983
490,2035.434983
491,2035.434983
492,2035.434983
493,2035.434983
494,2035.434983
495,2035.434983
496,2035.434983
497,2035.434983
498,2035.434983
499,2035.434983
500,2035.434983
501,2035.434983
502,2035.434983
503,2035.434983
504,2035.434983
505,2035.434983
506,2035.434983
507,2035.434983
508,2035.434983
509,2035.434983
510,2035.434983
511,2035.434983
512,2035.434983
513,2035.434983
514,2035.434983
515,2035.434983
516,2035.434983
517,2035.434983
518,2035.434983
519,2035.434983
520,2035.434983
521,2035.434983
522,2035.434983
523,2035.434983
524,2035.434983
525,2035.434983
526,2035.434983
527,2035.434983
528,2035.434983
529,2035.434983
530,2035.434983
531,2035.434983
532,2035.434983
533,2035.434983
534,2035.434983
535,2035.434983
536,2035.434983
537,2035.434983
538,2035.434983
539,2035.434983
540,2035.434983
541,2035.434983
542,2035.434983
543,2035.434983
544,2035.434983
545,2035.434983
546,2035.434983
547,2035.434983
548,2035.434983
549,2035.434983
550,2035.434983
551,2035.434983
552,2035.434983
553,2035.434983
554,2035.434983
555,2035.434983
556,2035.434983
557,2035.434983
558,2035.434983
559,2035.434983
560,2035.434983
561,2035.434983
562,2035.434983
563,2035.434983
564,2035.434983
565,2035.434983
566,2035.434983
567,2035.434983
568,2035.434983
569,2035.434983
570,2035.434983
571,2035.434983
572,2035.434983
573,2035.434983
574,2035.434983
575,2035.434983
576,2035.434983
577,2035.434983
578,2035.434983
579,2035.434983
580,2035.434983
581,2035.434983
582,2035.434983
583,2035.434983
584,2035.434983
585,2035.434983
586,2035.434983
587,2035.434983
588,2035.434983
589,2035.434983
590,2035.434983
591,2035.434983
592,2035.434983
593,2035.434983
594,2035.434983
595,2035.434983
596,2035.434983
597,2035.434983
598,2035.434983
599,2035.434983
600,2035.434983
601,2035.434983
602,2035.434983
603,2035.434983
604,2035.434983
605,2035.434983
606,2035.434983
607,2035.434983
608,2035.434983
609,2035.434983
610,2035.434983
611,2035.434983
612,2035.434983
613,2035.434983
614,2035.434983
615,2035.434983
616,2035.434983
617,2035.434983
618,2035.434983
619,2035.434983
620,2035.434983
621,2035.434983
622,2035.434983
623,2035.434983
624,2035.434983
625,2035.434983
626,2035.434983
627,2035.434983
628,2035.434983
629,2035.434983
630,2035.434983
631,2035.434983
632,2035.434983
633,2035.434983
634,2035.434983
635,2035.434983
636,2035.434983
637,2035.434983
638,2035.434983
639,2035.434983
640,2035.434983
641,2035.434983
642,2035.434983
643,2035.434983
644,2035.434983
645,2035.434983
646,2035.434983
647,2035.434983
648,2035.434983
649,2035.434983
650,2035.434983
651,2035.434983
652,2035.434983
653,2035.434983
654,2035.434983
655,2035.434983
656,2035.434983
657,2035.434983
658,2035.434983
659,2035.434983
660,2035.434983
661,2035.434983
662,2035.434983
663,2035.434983
664,2035.434983
665,2035.434983
666,2035.434983
667,2035.434983
668,2035.434983
669,2035.434983
670,2035.434983
671,2035.434983
672,2035.434983
673,2035.434983
674,2035.434983
675,2035.434983
676,2035.434983
677,2035.434983
678,2035.434983
679,2035.434983
680,2035.434983
681,2035.434983
682,2035.434983
683,2035.434983
684,2035.434983
685,2035.434983
686,2035.434983
687,2035.434983
688,2035.434983
689,2035.434983
690,2035.434983
691,2035.434983
692,2035.434983
693,2035.434983
694,2035.434983
695,2035.434983
696,2035.434983
697,2035.434983
698,2035.434983
699,2035.434983
700,2035.434983
701,2035.434983
702,2035.434983
703,2035.434983
704,2035.434983
705,2035.434983
706,2035.434983
707,2035.434983
708,2035.434983
709,2035.434983
710,2035.434983
711,2035.434983
712,2035.434983
713,2035.434983
714,2035.434983
715,2035.434983
716,2035.434983
717,2035.434983
718,2035.434983
719,2035.434983
720,2035.434983
721,2035.434983
722,2035.434983
723,2035.434983
724,2035.434983
725,2035.434983
726,2035.434983
727,2035.434983
728,2035.434983
729,2035.434983
730,2035.434983
731,2035.434983
732,2035.434983
733,2035.434983
734,2035.434983
735,2035.434983
736,2035.434983
737,2035.434983
738,2035.434983
739,2035.434983
740,2035.434983
741,2035.434983
742,2035.434983
743,2035.434983
744,2035.434983
745,2035.434983
746,2035.434983
747,2035.434983
748,2035.434983
749,2035.434983
750,2035.434983
751,2035.434983
752,2035.434983
753,2035.434983
754,2035.434983
755,2035.434983
756,2035.434983
757,2035.434983
758,2035.434983
759,2035.434983
760,2035.434983
761,2035.434983
762,2035.434983
763,2035.434983
764,2035.434983
765,2035.434983
766,2035.434983
767,2035.434983
768,2035.434983
769,2035.434983
770,2035.434983
771,2035.434983
772,2035.434983
773,2035.434983
774,2035.434983
775,2035.434983
776,2035.434983
777,2035.434983
778,2035.434983
779,2035.434983
780,2035.434983
781,2035.434983
782,2035.434983
783,2035.434983
784,2035.434983
785,2035.434983
786,2035.434983
787,2035.434983
788,2035.434983
789,2035.434983
790,2035.434983
791,2035.434983
792,2035.434983
793,2035.434983
794,2035.434983
795,2035.434983
796,2035.434983
797,2035.434983
798,2035.434983
799,2035.434983
800,2035.434983
801,2035.434983
802,2035.434983
803,2035.434983
804,2035.434983
805,2035.434983
806,2035.434983
807,2035.434983
808,2035.434983
809,2035.434983
810,2035.434983
811,2035.434983
812,2035.434983
813,2035.434983
814,2035.434983
815,2035.434983
816,2035.434983
817,2035.434983
818,2035.434983
819,2035.434983
820,2035.434983
821,2035.434983
822,2035.434983
823,2035.434983
824,2035.434983
825,2035.434983
826,2035.434983
827,2035.434983
828,2035.434983
829,2035.434983
830,2035.434983
831,2035.434983
832,2035.434983
833,2035.434983
834,2035.434983
835,2035.434983
836,2035.434983
837,2035.434983
838,2035.434983
839,2035.434983
840,2035.434983
841,2035.434983
842,2035.434983
843,2035.434983
844,2035.434983
845,2035.434983
846,2035.434983
847,2035.434983
848,2035.434983
849,2035.434983
850,2035.434983
851,2035.434983
852,2035.434983
853,2035.434983
854,2035.434983
855,2035.434983
856,2035.434983
857,2035.434983
858,2035.434983
859,2035.434983
860,2035.434983
861,2035.434983
862,2035.434983
863,2035.434983
864,2035.434983
865,2035.434983
866,2035.434983
867,2035.434983
868,2035.434983
869,2035.434983
870,2035.434983
871,2035.434983
872,2035.434983
873,2035.434983
874,2035.434983
875,2035.434983
876,2035.434983
877,2035.434983
878,2035.434983
879,2035.434983
880,2035.434983
881,2035.434983
882,2035.434983
883,2035.434983
884,2035.434983
885,2035.434983
886,2035.434983
887,2035.434983
888,2035.434983
889,2035.434983
890,2035.434983
891,2035.434983
892,2035.434983
893,2035.434983
894,2035.434983
895,2035.434983
896,2035.434983
897,2035.434983
898,2035.434983
899,2035.434983
900,2035.434983
901,2035.434983
902,2035.434983
903,2035.434983
904,2035.434983
905,2035.434983
906,2035.434983
907,2035.434983
908,2035.434983
909,2035.434983
910,2035.434983
911,2035.434983
912,2035.434983
913,2035.434983
914,2035.434983
915,2035.434983
916,2035.434983
917,2035.434983
918,2035.434983
919,2035.434983
920,2035.434983
921,2035.434983
922,2035.434983
923,2035.434983
924,2035.434983
925,2035.434983
926,2035.434983
927,2035.434983
928,2035.434983
929,2035.434983
930,2035.434983
931,2035.434983
932,2035.434983
933,2035.434983
934,2035.434983
935,2035.434983
936,2035.434983
937,2035.434983
938,2035.434983
939,2035.434983
940,2035.434983
941,2035.434983
942,2035.434983
943,2035.434983
944,2035.434983
945,2035.434983
946,2035.434983
947,2035.434983
948,2035.434983
949,2035.434983
950,2035.434983
951,2035.434983
952,2035.434983
953,2035.434983
954,2035.434983
955,2035.434983
956,2035.434983
957,2035.434983
958,2035.434983
959,2035.434983
960,2035.434983
961,2035.434983
962,2035.434983
963,2035.434983
964,2035.434983
965,2035.434983
966,2035.434983
967,2035.434983
968,2035.434983
969,2035.434983
970,2035.434983
971,2035.434983
972,2035.434983
973,2035.434983
974,2035.434983
975,2035.434983
976,2035.434983
977,2035.434983
978,2035.434983
979,2035.434983
980,2035.434983
981,2035.434983
982,2035.434983
983,2035.434983
984,2035.434983
985,2035.434983
986,2035.434983
987,2035.434983
988,2035.434983
989,2035.434983
990,2035.434983
991,2035.434983
992,2035.434983
993,2035.434983
994,2035.434983
995,2035.434983
996,2035.434983
997,2035.434983
998,2035.434983
999,2035.434983
1000,2035.434983
